filename,line_number,pylint_message,pylint_type,pylint_symbol,bandit_issue_text,bandit_issue_confidence,bandit_issue_severity
aiida-core-0.12.2/aiida/tools/dbimporters/plugins/test_icsd.py,73,"No space allowed around keyword argument assignment
        db = MySQLdb.connect(host = self.host, user =""dba"", passwd = ""sql"", db = ""icsd"", port=3306)
                                                                   ^",Category.C,bad-whitespace,Possible hardcoded password: 'sql',MEDIUM,LOW
aiida-core-0.12.2/aiida/tools/dbimporters/plugins/test_icsd.py,73,"No space allowed around keyword argument assignment
        db = MySQLdb.connect(host = self.host, user =""dba"", passwd = ""sql"", db = ""icsd"", port=3306)
                                                                               ^",Category.C,bad-whitespace,Possible hardcoded password: 'sql',MEDIUM,LOW
aiida-core-0.12.2/aiida/tools/dbimporters/plugins/test_icsd.py,73,"Variable name ""db"" doesn't conform to snake_case naming style",Category.C,invalid-name,Possible hardcoded password: 'sql',MEDIUM,LOW
aiida-core-0.12.2/aiida/tools/dbimporters/plugins/test_icsd.py,65,Unused variable 'html',Category.W,unused-variable,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,HIGH,MEDIUM
aiida-core-0.12.2/aiida/tools/dbimporters/plugins/icsd.py,601,Trailing whitespace,Category.C,trailing-whitespace,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,HIGH,MEDIUM
aiida-core-0.12.2/aiida/common/graph.py,188,Line too long (103/100),Category.C,line-too-long,"Starting a process with a shell, possible injection detected, security issue.",HIGH,HIGH
aiida-core-0.12.2/aiida/common/test_extendeddicts.py,276,"Variable name ""d2"" doesn't conform to snake_case naming style",Category.C,invalid-name,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",HIGH,MEDIUM
aiida-core-0.12.2/aiida/common/test_extendeddicts.py,283,"Variable name ""d2"" doesn't conform to snake_case naming style",Category.C,invalid-name,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",HIGH,MEDIUM
aiida-core-0.12.2/aiida/common/test_extendeddicts.py,312,"Variable name ""b"" doesn't conform to snake_case naming style",Category.C,invalid-name,"Pickle and modules that wrap it can be unsafe when used to deserialize untrusted data, possible security issue.",HIGH,MEDIUM
aiida-core-0.12.2/aiida/common/test_folders.py,45,"Variable name ""fd"" doesn't conform to snake_case naming style",Category.C,invalid-name,Probable insecure usage of temp file/directory.,MEDIUM,MEDIUM
