filename,issue_confidence,issue_severity,issue_text,line_number,line_range,more_info,test_id,test_name
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,29,[29],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,39,[39],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,42,[42],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,53,[53],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,61,[61],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,71,"[71, 72]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,74,[74],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,82,[82],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,90,"[90, 91]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,94,[94],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,112,[112],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,113,[113],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,114,[114],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,132,[132],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,133,[133],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,134,[134],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,152,[152],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,153,[153],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,154,[154],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,155,[155],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,173,[173],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,174,[174],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,176,[176],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,177,[177],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,178,[178],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,179,[179],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,197,[197],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,198,[198],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,199,[199],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,200,[200],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,202,[202],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,203,"[203, 204]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/tests/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,205,[205],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tmc-0.3.4/tmc/ui/prompt.py,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",18,[18],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input,B322,blacklist
