filename,issue_confidence,issue_severity,issue_text,line_number,line_range,more_info,test_id,test_name
StarCluster-0.95.2/starcluster/plugins/users.py,LOW,MEDIUM,"Function call with shell=True parameter identified, possible security issue.",125,[125],https://bandit.readthedocs.io/en/latest/plugins/b604_any_other_function_with_shell_equals_true.html,B604,any_other_function_with_shell_equals_true
StarCluster-0.95.2/starcluster/progressbar.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,204,[204],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/progressbar.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,235,[235],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/sshutils.py,HIGH,HIGH,The pyCrypto library and its module RSA are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,33,[33],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b413-import-pycrypto,B413,blacklist
StarCluster-0.95.2/starcluster/sshutils.py,HIGH,HIGH,The pyCrypto library and its module DSA are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,34,"[34, 35, 36]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b413-import-pycrypto,B413,blacklist
StarCluster-0.95.2/starcluster/sshutils.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,138,[138],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/sshutils.py,MEDIUM,MEDIUM,"Possible shell injection via Paramiko call, check inputs are properly sanitized.",496,[496],https://bandit.readthedocs.io/en/latest/plugins/b601_paramiko_calls.html,B601,paramiko_calls
StarCluster-0.95.2/starcluster/sshutils.py,MEDIUM,MEDIUM,"Possible shell injection via Paramiko call, check inputs are properly sanitized.",555,[555],https://bandit.readthedocs.io/en/latest/plugins/b601_paramiko_calls.html,B601,paramiko_calls
StarCluster-0.95.2/starcluster/sshutils.py,MEDIUM,MEDIUM,"Possible shell injection via Paramiko call, check inputs are properly sanitized.",562,[562],https://bandit.readthedocs.io/en/latest/plugins/b601_paramiko_calls.html,B601,paramiko_calls
StarCluster-0.95.2/starcluster/sshutils.py,HIGH,MEDIUM,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",856,[856],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b303-md5,B303,blacklist
StarCluster-0.95.2/starcluster/sshutils.py,HIGH,MEDIUM,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",874,[874],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b303-md5,B303,blacklist
StarCluster-0.95.2/starcluster/sshutils.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,895,[895],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/sshutils.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,910,[910],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/static.py,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,61,[61],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html,B108,hardcoded_tmp_directory
StarCluster-0.95.2/starcluster/static.py,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,62,[62],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html,B108,hardcoded_tmp_directory
StarCluster-0.95.2/starcluster/static.py,HIGH,LOW,"Try, Except, Pass detected.",66,[66],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
StarCluster-0.95.2/starcluster/templates/__init__.py,HIGH,HIGH,"By default, jinja2 sets autoescape to False. Consider using autoescape=True or use the select_autoescape function to mitigate XSS vulnerabilities.",28,"[28, 29]",https://bandit.readthedocs.io/en/latest/plugins/b701_jinja2_autoescape_false.html,B701,jinja2_autoescape_false
StarCluster-0.95.2/starcluster/templates/__init__.py,HIGH,HIGH,"By default, jinja2 sets autoescape to False. Consider using autoescape=True or use the select_autoescape function to mitigate XSS vulnerabilities.",34,"[34, 35]",https://bandit.readthedocs.io/en/latest/plugins/b701_jinja2_autoescape_false.html,B701,jinja2_autoescape_false
StarCluster-0.95.2/starcluster/templates/config.py,LOW,MEDIUM,Possible SQL injection vector through string-based query construction.,348,"[348, 349, 350, 351, 352, 353]",https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html,B608,hardcoded_sql_expressions
StarCluster-0.95.2/starcluster/tests/conftest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,42,[42],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/conftest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,43,[43],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/conftest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,79,[79],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/conftest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,106,[106],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/conftest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,107,"[107, 108]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_cluster_validation.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,182,[182],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_cluster_validation.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,183,[183],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,41,[41],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,98,[98],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,99,[99],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,101,[101],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,102,[102],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,103,[103],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,104,[104],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,105,[105],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,107,[107],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,108,[108],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,109,[109],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,110,[110],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,111,[111],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,113,[113],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,114,[114],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,115,[115],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,116,[116],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,128,[128],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,129,[129],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,130,[130],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,143,[143],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,147,[147],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,150,[150],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,154,[154],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,167,[167],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,172,"[172, 173]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,181,[181],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,182,[182],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,183,[183],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,184,[184],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,185,[185],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,187,[187],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,188,[188],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,189,[189],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,190,[190],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,192,[192],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,193,[193],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,194,[194],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,195,[195],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,208,[208],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,216,[216],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,217,[217],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,218,[218],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,MEDIUM,LOW,Possible hardcoded password: 'testsecret',250,[250],https://bandit.readthedocs.io/en/latest/plugins/b105_hardcoded_password_string.html,B105,hardcoded_password_string
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,255,[255],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_config.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,256,[256],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_live.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,12,[12],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_live.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,18,[18],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_live.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,24,[24],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_live.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,25,[25],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_live.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,35,[35],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_live.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,42,[42],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_live.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,43,[43],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_live.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,51,[51],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_live.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,67,[67],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_sge_balancer.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,32,[32],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_sge_balancer.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,33,[33],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_sge_balancer.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,38,[38],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_sge_balancer.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,39,[39],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_sge_balancer.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,44,[44],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_sge_balancer.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,45,[45],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_sge_balancer.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,46,[46],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_sge_balancer.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,47,[47],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_sge_balancer.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,48,[48],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_sge_balancer.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,49,[49],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_sge_balancer.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,52,[52],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_sge_balancer.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,53,[53],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
StarCluster-0.95.2/starcluster/tests/test_sge_balancer.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,59,[59],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
