filename,issue_confidence,issue_severity,issue_text,line_number,line_range,more_info,test_id,test_name
SOAPpy-0.12.5/tests/Bug918216.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,35,[35],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
SOAPpy-0.12.5/tests/Bug918216.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,36,[36],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
SOAPpy-0.12.5/tests/Bug918216.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,37,[37],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
SOAPpy-0.12.5/tests/SOAPtest.py,HIGH,LOW,"Try, Except, Pass detected.",950,[950],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
SOAPpy-0.12.5/tests/SOAPtest.py,HIGH,LOW,"Try, Except, Pass detected.",1005,[1005],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
SOAPpy-0.12.5/tests/SOAPtest.py,HIGH,LOW,"Try, Except, Pass detected.",1027,[1027],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
SOAPpy-0.12.5/tests/SOAPtest.py,HIGH,LOW,"Try, Except, Pass detected.",1049,[1049],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
SOAPpy-0.12.5/tests/SOAPtest.py,HIGH,LOW,"Try, Except, Pass detected.",1081,[1081],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
SOAPpy-0.12.5/tests/SOAPtest.py,HIGH,LOW,"Try, Except, Pass detected.",1118,[1118],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
SOAPpy-0.12.5/tests/SOAPtest.py,HIGH,LOW,"Try, Except, Pass detected.",1243,[1243],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
SOAPpy-0.12.5/tests/SOAPtest.py,HIGH,LOW,"Try, Except, Pass detected.",1336,[1336],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
SOAPpy-0.12.5/tests/SOAPtest.py,HIGH,LOW,"Try, Except, Pass detected.",1597,[1597],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
SOAPpy-0.12.5/tests/SOAPtest.py,HIGH,LOW,"Try, Except, Pass detected.",1689,[1689],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
SOAPpy-0.12.5/tests/SOAPtest.py,HIGH,LOW,"Try, Except, Pass detected.",3547,[3547],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
SOAPpy-0.12.5/tests/SOAPtest.py,HIGH,LOW,"Try, Except, Pass detected.",3560,[3560],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
SOAPpy-0.12.5/tests/SOAPtest.py,HIGH,LOW,"Try, Except, Pass detected.",3573,[3573],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
SOAPpy-0.12.5/tests/SOAPtest.py,HIGH,LOW,"Try, Except, Pass detected.",3586,[3586],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
SOAPpy-0.12.5/tests/SOAPtest.py,HIGH,LOW,"Try, Except, Pass detected.",3599,[3599],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
SOAPpy-0.12.5/tests/SOAPtest.py,HIGH,LOW,"Try, Except, Pass detected.",3612,[3612],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
SOAPpy-0.12.5/tests/SOAPtest.py,HIGH,LOW,"Try, Except, Pass detected.",3625,[3625],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
SOAPpy-0.12.5/tests/SOAPtest.py,HIGH,LOW,"Try, Except, Pass detected.",3640,[3640],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
SOAPpy-0.12.5/tests/TCtest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,48,[48],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
SOAPpy-0.12.5/tests/TCtest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,49,"[49, 50, 51]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
SOAPpy-0.12.5/tests/TCtest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,85,"[85, 86]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
SOAPpy-0.12.5/tests/TCtest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,88,"[88, 89]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
SOAPpy-0.12.5/tests/TCtest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,116,[116],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
SOAPpy-0.12.5/tests/TCtest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,117,[117],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
SOAPpy-0.12.5/tests/TCtest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,118,[118],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
SOAPpy-0.12.5/tests/TCtest.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,119,[119],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
SOAPpy-0.12.5/tests/esj_test_client.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,27,[27],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
SOAPpy-0.12.5/tests/esj_test_client.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,34,[34],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
SOAPpy-0.12.5/tests/esj_test_client.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,41,[41],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
SOAPpy-0.12.5/tests/esj_test_client.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,48,[48],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
SOAPpy-0.12.5/tests/esj_test_client.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,55,[55],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
SOAPpy-0.12.5/tests/esj_test_client.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,68,[68],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
SOAPpy-0.12.5/tests/speedTest.py,HIGH,LOW,"Using xml.sax to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.sax with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",59,[59],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b406-import-xml-sax,B406,blacklist
SOAPpy-0.12.5/tests/speedTest.py,HIGH,MEDIUM,Using xml.sax.parseString to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.sax.parseString with its defusedxml equivalent function or make sure defusedxml.defuse_stdlib() is called,62,[62],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b313-b320-xml-bad-sax,B317,blacklist
SOAPpy-0.12.5/tests/speedTest.py,HIGH,LOW,"Using xml.dom.minidom to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.dom.minidom with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",66,[66],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b408-import-xml-minidom,B408,blacklist
SOAPpy-0.12.5/tests/speedTest.py,HIGH,MEDIUM,Using xml.dom.minidom.parseString to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.dom.minidom.parseString with its defusedxml equivalent function or make sure defusedxml.defuse_stdlib() is called,68,[68],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b313-b320-xml-bad-minidom,B318,blacklist
SOAPpy-0.12.5/tests/storageTest.py,MEDIUM,LOW,Possible hardcoded password: 'mypasswd',21,[21],https://bandit.readthedocs.io/en/latest/plugins/b105_hardcoded_password_string.html,B105,hardcoded_password_string
SOAPpy-0.12.5/tests/testleak.py,HIGH,LOW,"Try, Except, Pass detected.",15,[15],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
